customer_id,company_name,industry,region,tier,contract_type,primary_product,signup_date,last_active_date,days_since_last_active,order_count,avg_order_value,total_revenue,mrr,support_tickets,avg_resolution_hrs,nps_score,discount_pct,churned
CUST-1571,Horizon Financial #87,SaaS & Cloud Software,Asia-Pacific,Growth,Month-to-Month,API Data Hub,2025-10-22,2026-08-27,4,14,713.42,9987.88,646.62,7,16.5,2,18.1,0
CUST-1572,Quantum Logistics #88,E-Commerce & Retail,Europe (EMEA),Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-04-06,2026-08-26,5,19,1169.53,22221.07,1716.61,4,14.9,7,13.2,0
CUST-1573,Zenith Financial #89,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-09-02,2026-08-21,10,21,2552.16,53595.36,4412.08,3,6.3,6,27.4,0
CUST-1574,Zenith Ventures #90,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2026-01-27,2026-08-13,18,29,2310.77,67012.33,5503.16,3,7.3,6,33.8,0
CUST-1575,Quantum Dynamics #91,Manufacturing & Logistics,North America,Growth,Annual Prepaid,Security & Compliance Shield,2025-07-07,2026-08-01,30,7,1374.44,9621.08,804.8,2,8.4,5,6.3,0
CUST-1576,Solstice Dynamics #92,FinTech & Payments,North America,Mid-Market,Multi-Year,AI Decision Platform,2026-02-05,2026-08-22,9,19,2184.75,41510.25,3285.28,4,14.8,5,4.7,0
CUST-1577,Vertex Media #93,E-Commerce & Retail,Europe (EMEA),Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-12-04,2026-08-20,11,16,1490.0,23840.0,1732.08,3,9.6,8,4.2,0
CUST-1578,CoreLogic Financial #94,SaaS & Cloud Software,North America,Growth,Multi-Year,AI Decision Platform,2023-08-27,2026-08-18,13,8,2028.24,16225.92,1252.71,4,17.3,7,21.8,0
CUST-1579,Crestview Ventures #95,Healthcare IT,North America,Growth,Quarterly,Enterprise Analytics Suite,2025-07-28,2026-08-27,4,11,1619.11,17810.21,1526.09,5,7.7,6,18.8,0
CUST-1580,CoreLogic Global #96,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Quarterly,AI Decision Platform,2025-02-11,2026-08-05,26,23,2515.31,57852.13,5276.8,2,16.2,6,28.0,0
CUST-1581,Synergy Retail Group #97,SaaS & Cloud Software,North America,Enterprise,Month-to-Month,Cloud Infrastructure Pro,2025-07-14,2026-05-26,97,27,2595.24,70071.48,6950.6,1,7.5,3,7.7,0
CUST-1582,Zenith Technologies #1,E-Commerce & Retail,Asia-Pacific,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-11-15,2026-08-21,10,34,4028.65,136974.1,10585.8,4,10.0,5,3.5,0
CUST-1583,Novus Capital #2,FinTech & Payments,Europe (EMEA),Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-07-09,2026-08-28,3,20,2408.84,48176.8,4054.92,2,23.3,7,27.4,0
CUST-1584,Elevate Financial #3,Professional & Legal Services,North America,Growth,Quarterly,Cloud Infrastructure Pro,2025-11-26,2026-08-27,4,14,1703.61,23850.54,1619.47,6,12.1,5,35.3,0
CUST-1585,Kinetic Ventures #4,FinTech & Payments,Asia-Pacific,Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-10-24,2026-08-07,24,26,1957.05,50883.3,4270.88,4,10.0,5,22.6,0
CUST-1586,Beacon Financial #5,E-Commerce & Retail,North America,Enterprise,Annual Prepaid,AI Decision Platform,2025-10-28,2026-08-22,9,25,4014.44,100361.0,8872.98,5,8.7,6,14.8,0
CUST-1587,Acro Technologies #6,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-08-23,2026-08-15,16,21,2575.34,54082.14,3629.9,3,27.0,4,6.1,0
CUST-1588,Crestview Capital #7,E-Commerce & Retail,North America,Enterprise,Multi-Year,AI Decision Platform,2026-03-01,2026-08-18,13,26,4977.82,129423.32,11109.51,3,14.4,6,30.5,0
CUST-1589,Nexus Networks #8,SaaS & Cloud Software,North America,Starter,Annual Prepaid,API Data Hub,2025-11-17,2026-07-26,36,7,678.04,4746.28,329.62,2,12.9,6,10.4,0
CUST-1590,Acro Networks #9,SaaS & Cloud Software,North America,Enterprise,Month-to-Month,API Data Hub,2025-10-18,2026-03-04,180,45,3971.92,178736.4,14987.61,4,11.6,2,3.0,1
CUST-1591,Terra Logistics #10,FinTech & Payments,Europe (EMEA),Starter,Annual Prepaid,Enterprise Analytics Suite,2026-01-24,2026-08-02,29,4,608.83,2435.32,154.56,0,16.5,9,14.9,0
CUST-1592,Terra Logistics #11,FinTech & Payments,North America,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-11-09,2026-03-19,165,9,1723.19,15508.71,1246.13,1,5.3,2,5.5,1
CUST-1593,Starlight Ventures #12,Manufacturing & Logistics,North America,Enterprise,Month-to-Month,AI Decision Platform,2025-03-09,2026-08-30,1,31,5549.84,172045.04,13930.33,1,5.9,7,21.6,0
CUST-1594,CoreLogic Global #13,Manufacturing & Logistics,North America,Mid-Market,Quarterly,Enterprise Analytics Suite,2025-06-15,2026-06-27,65,27,1663.92,44925.84,3789.12,3,10.3,6,32.2,1
CUST-1595,Kinetic Cloud #14,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2025-09-25,2026-08-27,4,17,2165.84,36819.28,2463.78,3,8.5,6,14.8,0
CUST-1596,Acro Retail Group #15,FinTech & Payments,North America,Mid-Market,Month-to-Month,AI Decision Platform,2025-10-18,2026-07-25,37,18,2605.27,46894.86,3947.54,3,12.0,6,20.1,1
CUST-1597,Vertex Labs #16,FinTech & Payments,North America,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2026-05-26,2026-08-30,1,27,6283.68,169659.36,16522.23,2,15.5,7,4.5,0
CUST-1598,Omni Solutions #17,Professional & Legal Services,North America,Growth,Month-to-Month,AI Decision Platform,2026-05-12,2026-07-14,48,10,945.07,9450.7,600.49,2,6.6,5,4.8,0
CUST-1599,Pinnacle Global #18,Healthcare IT,Europe (EMEA),Enterprise,Month-to-Month,API Data Hub,2025-10-26,2026-08-07,24,35,6858.08,240032.8,19156.55,4,29.8,3,6.6,0
CUST-1600,Vanguard Cloud #19,Professional & Legal Services,North America,Enterprise,Multi-Year,Cloud Infrastructure Pro,2025-05-07,2026-08-02,29,39,4043.86,157710.54,10763.99,4,11.0,6,18.6,0
CUST-1601,Quantum Labs #20,FinTech & Payments,Asia-Pacific,Growth,Annual Prepaid,Enterprise Analytics Suite,2026-02-19,2026-08-30,1,18,1493.0,26874.0,1842.7,4,17.6,6,30.2,0
CUST-1602,Quantum Retail Group #21,E-Commerce & Retail,Europe (EMEA),Growth,Quarterly,Enterprise Analytics Suite,2025-06-05,2026-07-07,55,14,1468.18,20554.52,1709.53,2,13.9,7,9.4,1
CUST-1603,Prism Dynamics #22,Healthcare IT,Asia-Pacific,Growth,Month-to-Month,API Data Hub,2025-09-02,2026-08-28,3,13,1072.44,13941.72,916.51,2,4.7,6,28.7,0
CUST-1604,Elevate Logistics #23,FinTech & Payments,Europe (EMEA),Growth,Annual Prepaid,Enterprise Analytics Suite,2025-03-16,2026-07-26,36,6,1238.36,7430.16,676.75,2,20.5,6,23.8,0
CUST-1605,Horizon Solutions #24,SaaS & Cloud Software,Latin America,Starter,Annual Prepaid,Cloud Infrastructure Pro,2024-06-27,2026-08-08,23,3,539.1,1617.3,115.37,2,7.2,6,29.3,0
CUST-1606,Aegis Logistics #25,FinTech & Payments,Europe (EMEA),Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-08-11,2026-07-31,31,38,7554.22,287060.36,19874.45,5,7.1,4,14.2,0
CUST-1607,Omni Global #26,FinTech & Payments,Europe (EMEA),Mid-Market,Annual Prepaid,Security & Compliance Shield,2024-09-30,2026-08-27,4,23,2258.46,51944.58,3715.32,2,19.0,5,17.6,0
CUST-1608,Starlight Global #27,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-08-05,2026-08-30,1,21,2191.48,46021.08,3144.48,0,7.2,7,18.0,0
CUST-1609,Elevate Cloud #28,FinTech & Payments,North America,Mid-Market,Multi-Year,Security & Compliance Shield,2025-07-13,2026-08-10,21,24,2951.1,70826.4,5482.95,4,5.6,5,13.1,0
CUST-1610,Beacon Retail Group #29,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,AI Decision Platform,2026-02-16,2026-08-29,2,9,1306.04,11754.36,909.56,1,16.1,6,42.8,0
CUST-1611,Pinnacle Financial #30,Healthcare IT,Europe (EMEA),Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-12-18,2026-08-21,10,21,1997.48,41947.08,3134.92,3,16.1,5,7.1,0
CUST-1612,Beacon Technologies #31,E-Commerce & Retail,North America,Starter,Annual Prepaid,Security & Compliance Shield,2025-12-23,2026-08-09,22,5,523.42,2617.1,175.61,3,10.5,6,7.4,0
CUST-1613,Apex Media #32,Healthcare IT,Europe (EMEA),Starter,Quarterly,Enterprise Analytics Suite,2025-10-06,2026-08-28,3,4,479.56,1918.24,138.4,2,11.6,6,28.2,0
CUST-1614,Nexus Media #33,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2026-01-27,2026-08-19,12,17,2759.09,46904.53,3794.34,2,28.9,6,27.4,0
CUST-1615,Kinetic Technologies #34,SaaS & Cloud Software,North America,Enterprise,Annual Prepaid,AI Decision Platform,2025-07-04,2026-08-25,6,32,7207.7,230646.4,20962.37,5,9.4,5,7.8,0
CUST-1616,Prism Labs #35,FinTech & Payments,Asia-Pacific,Mid-Market,Annual Prepaid,API Data Hub,2025-04-02,2026-08-29,2,28,2883.6,80740.8,7298.52,5,16.8,5,9.4,0
CUST-1617,Horizon Logistics #36,Manufacturing & Logistics,Europe (EMEA),Growth,Annual Prepaid,AI Decision Platform,2025-03-14,2026-08-06,25,12,1435.81,17229.72,1264.14,4,8.2,5,16.0,0
CUST-1618,CoreLogic Global #37,SaaS & Cloud Software,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-05-07,2026-08-24,7,41,5501.94,225579.54,20095.46,1,3.8,7,33.1,0
CUST-1619,Solstice Capital #38,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,Security & Compliance Shield,2025-08-18,2026-08-30,1,9,1422.5,12802.5,1071.16,5,11.8,5,9.5,0
CUST-1620,Horizon Cloud #39,FinTech & Payments,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2025-11-09,2026-07-30,32,22,3209.97,70619.34,6028.75,1,19.7,5,29.3,0
CUST-1621,Solstice Solutions #40,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Quarterly,API Data Hub,2025-06-10,2026-07-13,49,19,2902.35,55144.65,4233.12,5,7.2,4,2.3,1
CUST-1622,Quantum Capital #41,E-Commerce & Retail,Asia-Pacific,Mid-Market,Quarterly,AI Decision Platform,2025-10-04,2026-08-16,15,20,2843.24,56864.8,5000.22,5,15.6,6,23.0,0
CUST-1623,Aegis Media #42,Healthcare IT,Latin America,Enterprise,Month-to-Month,Cloud Infrastructure Pro,2025-04-10,2026-08-26,5,34,5296.81,180091.54,17956.73,8,17.2,3,6.0,0
CUST-1624,Zenith Cloud #43,E-Commerce & Retail,Europe (EMEA),Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-09-15,2026-08-23,8,16,3248.67,51978.72,3891.33,1,7.6,8,27.6,0
CUST-1625,Zenith Ventures #44,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-06-26,2026-07-15,47,23,2517.04,57891.92,4588.26,7,13.6,2,34.8,0
CUST-1626,Zenith Networks #45,Healthcare IT,North America,Enterprise,Quarterly,Enterprise Analytics Suite,2026-01-18,2026-08-25,6,34,3166.18,107650.12,10349.38,9,12.3,2,24.2,0
CUST-1627,Pinnacle Capital #46,Healthcare IT,North America,Starter,Month-to-Month,Cloud Infrastructure Pro,2025-12-08,2026-07-04,58,9,509.79,4588.11,324.15,3,21.3,4,11.8,1
CUST-1628,CoreLogic Media #47,SaaS & Cloud Software,North America,Starter,Annual Prepaid,Cloud Infrastructure Pro,2026-02-25,2026-08-10,21,10,635.12,6351.2,416.73,7,13.9,3,12.6,0
CUST-1629,CoreLogic Labs #48,E-Commerce & Retail,North America,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2026-01-12,2026-07-16,46,25,2566.76,64169.0,5867.29,1,3.5,5,16.8,1
CUST-1630,Pinnacle Financial #49,FinTech & Payments,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2025-06-04,2026-08-19,12,17,3807.43,64726.31,5806.81,1,20.4,4,11.9,0
CUST-1631,Pulse Systems #50,E-Commerce & Retail,Europe (EMEA),Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2025-11-23,2026-07-18,44,10,2707.85,27078.5,2044.7,2,4.7,7,37.9,0
CUST-1632,Elevate Cloud #51,SaaS & Cloud Software,North America,Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-12-05,2026-08-29,2,16,1532.44,24519.04,1997.04,1,11.1,6,1.9,0
CUST-1633,CoreLogic Global #52,Manufacturing & Logistics,Europe (EMEA),Growth,Annual Prepaid,Cloud Infrastructure Pro,2026-04-17,2026-08-21,10,8,907.51,7260.08,649.13,7,14.2,5,16.0,0
CUST-1634,Synergy Networks #53,E-Commerce & Retail,North America,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2026-03-18,2026-07-21,41,34,5147.41,175011.94,13684.92,3,17.1,4,8.0,0
CUST-1635,Zenith Financial #54,E-Commerce & Retail,Latin America,Mid-Market,Month-to-Month,AI Decision Platform,2025-06-16,2026-08-29,2,20,1924.08,38481.6,2809.18,1,11.7,7,7.0,0
CUST-1636,Nexus Cloud #55,FinTech & Payments,Europe (EMEA),Growth,Annual Prepaid,API Data Hub,2025-12-31,2026-08-08,23,13,1270.08,16511.04,1180.15,2,11.4,6,12.8,0
CUST-1637,Pulse Solutions #56,FinTech & Payments,North America,Enterprise,Month-to-Month,AI Decision Platform,2025-07-12,2026-06-25,67,34,6435.08,218792.72,18233.96,1,16.3,4,13.3,1
CUST-1638,Beacon Global #57,FinTech & Payments,Europe (EMEA),Mid-Market,Quarterly,Enterprise Analytics Suite,2026-06-15,2026-07-18,44,22,1923.05,42307.1,3020.62,4,13.4,3,12.8,1
CUST-1639,Elevate Global #58,Healthcare IT,North America,Growth,Annual Prepaid,API Data Hub,2026-02-08,2026-08-30,1,10,1066.49,10664.9,888.92,6,14.1,5,2.9,0
CUST-1640,CoreLogic Ventures #59,Professional & Legal Services,North America,Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-10-04,2026-08-23,8,24,3580.01,85920.24,7775.46,3,9.2,6,2.5,0
CUST-1641,Elevate Media #60,SaaS & Cloud Software,Latin America,Growth,Month-to-Month,Enterprise Analytics Suite,2025-06-25,2026-08-04,27,12,2071.16,24853.92,2274.4,2,15.2,4,22.4,1
CUST-1642,Horizon Media #61,SaaS & Cloud Software,North America,Enterprise,Multi-Year,Security & Compliance Shield,2025-12-08,2026-08-28,3,35,5715.92,200057.2,13629.54,5,13.1,7,18.2,0
CUST-1643,Omni Health #62,Manufacturing & Logistics,Europe (EMEA),Growth,Month-to-Month,API Data Hub,2025-07-20,2026-05-08,115,14,1374.33,19240.62,1665.48,2,17.3,2,12.3,1
CUST-1644,Acro Labs #63,Manufacturing & Logistics,Europe (EMEA),Starter,Quarterly,Security & Compliance Shield,2025-11-09,2026-08-12,19,8,605.13,4841.04,378.05,1,3.9,8,15.4,0
CUST-1645,Solstice Solutions #64,SaaS & Cloud Software,Asia-Pacific,Growth,Quarterly,Cloud Infrastructure Pro,2025-10-09,2026-07-04,58,8,1407.56,11260.48,959.09,3,28.2,4,10.1,1
CUST-1646,Novus Logistics #65,Manufacturing & Logistics,Asia-Pacific,Enterprise,Quarterly,Security & Compliance Shield,2026-07-09,2026-08-03,28,37,7093.98,262477.26,21872.96,5,9.0,6,37.6,0
CUST-1647,Stratum Systems #66,Manufacturing & Logistics,North America,Growth,Month-to-Month,Cloud Infrastructure Pro,2026-06-11,2026-08-25,6,9,1082.59,9743.31,738.31,2,3.3,6,9.3,0
CUST-1648,Vertex Logistics #67,Healthcare IT,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2026-02-21,2026-08-22,9,20,2365.54,47310.8,3551.87,6,12.6,3,6.6,0
CUST-1649,Acro Solutions #68,SaaS & Cloud Software,North America,Starter,Annual Prepaid,Enterprise Analytics Suite,2026-03-30,2026-05-20,103,4,308.05,1232.2,105.39,3,11.9,2,38.2,1
CUST-1650,Apex Solutions #69,E-Commerce & Retail,Asia-Pacific,Starter,Quarterly,Cloud Infrastructure Pro,2025-02-04,2026-04-22,131,5,650.25,3251.25,274.54,2,5.4,5,12.2,1
CUST-1651,Elevate Media #70,Healthcare IT,Europe (EMEA),Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-10-14,2026-08-28,3,32,4766.13,152516.16,10846.59,3,10.6,6,12.3,0
CUST-1652,Vertex Financial #71,Manufacturing & Logistics,Europe (EMEA),Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-08-29,2026-06-29,63,24,1966.34,47192.16,3952.51,3,19.3,5,12.8,1
CUST-1653,Omni Capital #72,E-Commerce & Retail,North America,Starter,Multi-Year,Cloud Infrastructure Pro,2026-03-06,2026-07-29,33,4,561.91,2247.64,147.55,3,31.8,4,31.3,0
CUST-1654,Synergy Financial #73,SaaS & Cloud Software,North America,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2026-05-28,2026-07-26,36,18,2679.32,48227.76,4094.3,5,18.9,6,7.1,0
CUST-1655,Terra Solutions #74,E-Commerce & Retail,North America,Growth,Multi-Year,Cloud Infrastructure Pro,2026-05-04,2026-08-30,1,13,1765.14,22946.82,1643.26,2,5.9,6,6.3,0
CUST-1656,Apex Health #75,E-Commerce & Retail,Europe (EMEA),Starter,Annual Prepaid,Cloud Infrastructure Pro,2025-09-14,2026-07-09,53,6,717.94,4307.64,334.3,1,2.8,6,29.4,0
CUST-1657,Pulse Ventures #76,FinTech & Payments,North America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-10-24,2026-08-18,13,18,1663.99,29951.82,2521.24,1,15.1,7,49.4,0
CUST-1658,Solstice Technologies #77,E-Commerce & Retail,Europe (EMEA),Mid-Market,Multi-Year,Cloud Infrastructure Pro,2024-12-04,2026-07-20,42,14,2783.04,38962.56,3004.28,3,11.8,6,9.1,0
CUST-1659,Zenith Health #78,Professional & Legal Services,North America,Starter,Quarterly,Cloud Infrastructure Pro,2026-01-08,2026-08-17,14,4,871.41,3485.64,246.7,0,21.2,7,5.1,0
CUST-1660,Beacon Ventures #79,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2026-02-07,2026-07-27,35,16,2527.03,40432.48,3310.44,4,12.5,5,29.3,1
CUST-1661,Apex Ventures #80,FinTech & Payments,Europe (EMEA),Mid-Market,Annual Prepaid,Security & Compliance Shield,2025-03-09,2026-07-30,32,16,2625.9,42014.4,3208.31,6,8.2,6,3.9,1
CUST-1662,Vanguard Dynamics #81,Professional & Legal Services,Europe (EMEA),Growth,Month-to-Month,Enterprise Analytics Suite,2026-02-12,2026-07-05,57,12,1175.8,14109.6,1084.92,0,4.4,7,15.7,0
CUST-1663,Stratum Solutions #82,Manufacturing & Logistics,North America,Enterprise,Quarterly,Enterprise Analytics Suite,2025-11-18,2026-08-06,25,29,5106.72,148094.88,10944.92,2,14.6,6,1.9,0
CUST-1664,Novus Labs #83,FinTech & Payments,North America,Growth,Annual Prepaid,Enterprise Analytics Suite,2025-02-19,2026-07-20,42,12,1017.95,12215.4,1026.26,4,18.1,6,20.1,0
CUST-1665,Nexus Logistics #84,FinTech & Payments,Europe (EMEA),Mid-Market,Month-to-Month,AI Decision Platform,2026-06-20,2026-08-25,6,24,4883.89,117213.36,8382.99,3,13.8,6,32.5,0
CUST-1666,Kinetic Cloud #85,Professional & Legal Services,Asia-Pacific,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-03-27,2026-08-06,25,30,6852.29,205568.7,20202.22,6,20.6,3,7.6,0
CUST-1667,Solstice Technologies #86,Healthcare IT,Europe (EMEA),Growth,Annual Prepaid,AI Decision Platform,2025-08-30,2026-08-29,2,11,1027.69,11304.59,871.08,0,7.3,6,29.4,0
CUST-1668,Novus Capital #87,Healthcare IT,North America,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-10-26,2026-06-20,72,16,2386.52,38184.32,3167.54,9,21.0,3,13.7,1
CUST-1669,Stratum Capital #88,Healthcare IT,Asia-Pacific,Enterprise,Annual Prepaid,AI Decision Platform,2026-03-14,2026-08-26,5,28,6277.12,175759.36,17372.92,4,5.6,6,40.1,0
CUST-1670,Beacon Dynamics #89,SaaS & Cloud Software,Latin America,Starter,Annual Prepaid,API Data Hub,2026-02-12,2026-08-18,13,9,523.68,4713.12,283.49,3,6.7,6,42.3,0
CUST-1671,CoreLogic Technologies #90,Manufacturing & Logistics,Europe (EMEA),Starter,Month-to-Month,AI Decision Platform,2025-09-11,2026-03-04,180,6,356.78,2140.68,149.02,2,15.8,1,35.1,1
CUST-1672,Aegis Technologies #91,Healthcare IT,Europe (EMEA),Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-08-16,2026-08-05,26,11,2288.27,25170.97,1819.38,5,13.6,5,32.1,1
CUST-1673,Omni Capital #92,SaaS & Cloud Software,North America,Starter,Quarterly,Enterprise Analytics Suite,2025-11-12,2026-07-20,42,7,687.99,4815.93,293.56,1,21.6,7,4.6,1
CUST-1674,Beacon Solutions #93,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Quarterly,Enterprise Analytics Suite,2026-01-17,2026-08-26,5,17,2883.46,49018.82,4215.9,4,16.0,3,4.5,0
CUST-1675,CoreLogic Dynamics #94,E-Commerce & Retail,Asia-Pacific,Growth,Annual Prepaid,API Data Hub,2026-06-20,2026-08-09,22,13,1373.27,17852.51,1343.86,2,19.6,5,21.0,0
CUST-1676,Horizon Ventures #95,FinTech & Payments,Asia-Pacific,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-12-27,2026-07-15,47,10,1516.16,15161.6,1110.67,3,7.2,6,7.5,0
CUST-1677,Terra Capital #96,E-Commerce & Retail,Europe (EMEA),Enterprise,Multi-Year,Cloud Infrastructure Pro,2026-03-18,2026-07-22,40,37,3947.76,146067.12,12032.33,0,17.3,6,9.8,0
CUST-1678,Pulse Solutions #97,SaaS & Cloud Software,Latin America,Growth,Annual Prepaid,AI Decision Platform,2026-02-24,2026-08-28,3,13,994.79,12932.27,938.38,2,7.6,6,0.9,0
CUST-1679,Nexus Logistics #1,SaaS & Cloud Software,North America,Enterprise,Quarterly,API Data Hub,2025-07-26,2026-08-21,10,23,3295.11,75787.53,7283.35,4,8.4,4,18.2,0
CUST-1680,Pinnacle Cloud #2,FinTech & Payments,Europe (EMEA),Mid-Market,Quarterly,Cloud Infrastructure Pro,2026-01-15,2026-08-19,12,18,2818.18,50727.24,3945.91,4,19.9,4,15.3,0
CUST-1681,Terra Financial #3,FinTech & Payments,North America,Growth,Multi-Year,Cloud Infrastructure Pro,2025-08-12,2026-08-26,5,8,1061.94,8495.52,593.71,5,7.2,7,21.2,0
CUST-1682,Synergy Technologies #4,SaaS & Cloud Software,Asia-Pacific,Starter,Annual Prepaid,API Data Hub,2025-06-28,2026-08-24,7,5,819.51,4097.55,284.62,1,11.4,7,9.2,0
CUST-1683,Horizon Systems #5,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Month-to-Month,AI Decision Platform,2025-12-18,2026-06-11,81,16,2131.61,34105.76,2718.19,5,15.7,1,10.2,1
CUST-1684,Starlight Solutions #6,E-Commerce & Retail,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-10-11,2026-08-08,23,41,2729.31,111901.71,7465.42,3,14.8,5,3.1,0
CUST-1685,Crestview Logistics #7,FinTech & Payments,Latin America,Growth,Annual Prepaid,Enterprise Analytics Suite,2026-02-28,2026-08-24,7,10,1992.97,19929.7,1271.45,4,13.8,8,38.6,0
CUST-1686,Novus Logistics #8,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Quarterly,API Data Hub,2025-12-07,2026-08-26,5,24,3031.1,72746.4,6076.26,1,11.2,7,5.3,0
CUST-1687,Nexus Ventures #9,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,Enterprise Analytics Suite,2025-08-30,2026-08-02,29,11,947.43,10421.73,743.45,3,7.0,6,16.2,0
CUST-1688,Pulse Capital #10,FinTech & Payments,Asia-Pacific,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-12-27,2026-08-23,8,11,2011.48,22126.28,1430.6,3,13.2,7,13.1,0
CUST-1689,Crestview Financial #11,Professional & Legal Services,Europe (EMEA),Growth,Month-to-Month,AI Decision Platform,2026-05-01,2026-08-16,15,13,1365.19,17747.47,1179.42,3,7.5,5,1.3,0
CUST-1690,Vertex Health #12,SaaS & Cloud Software,Europe (EMEA),Starter,Annual Prepaid,AI Decision Platform,2026-03-29,2026-08-14,17,5,297.6,1488.0,127.48,0,11.8,8,38.2,0
CUST-1691,Quantum Health #13,Healthcare IT,Europe (EMEA),Enterprise,Month-to-Month,API Data Hub,2025-04-01,2026-08-01,30,41,3780.07,154982.87,12171.01,2,5.2,4,18.3,0
CUST-1692,Prism Financial #14,Healthcare IT,North America,Growth,Month-to-Month,Cloud Infrastructure Pro,2024-04-01,2026-07-14,48,11,1486.84,16355.24,1172.56,5,23.7,3,30.5,1
